refArea,Percentage of cases out of national total ,structure,Observation URI,references,Existence of chronic diseases - Hypertension,publisher,Existence of chronic diseases - does not exist,Town,Nb of Covid-19 cases,Existence of chronic diseases - Cardiovascular disease ,dataset,Existence of chronic diseases - Diabetes 
http://dbpedia.org/resource/Aley_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chimlane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chimlane,16,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,3.80E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chiyah,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chiyah,4002,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chlifa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Chlifa,115,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.30E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chmistar,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Chmistar,1364,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chnanaair,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chnanaair,196,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Choualiq+Jezzine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Choualiq Jezzine,105,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Hasbaya_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chouaya+Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chouaya Hasbaiya,84,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chouaya+Maten,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Chouaya Maten,5,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,2.75E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Choueifat+El-Aamrousiyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Choueifat El-Aamrousiyeh,29081,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chouit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chouit,128,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Choukine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Choukine,320,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chourit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chourit,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/ZahlÃ©_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Chtaura,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Chtaura,728,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daghleh,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Daghleh,12,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dahr+El-Ahmar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dahr El-Ahmar,221,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dahr+El-Maghara,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dahr El-Maghara,4,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dahr+El-Qanbar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dahr El-Qanbar,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dahr+Es-Souane+El-Matn,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dahr Es-Souane El-Matn,329,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dahr+Laissine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dahr Laissine,13,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dalhoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dalhoun,476,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Damalsa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Damalsa,13,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Damour,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Damour,712,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daoura,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Daoura,171,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daqqoun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Daqqoun,23,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dar+Baaechtar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dar Baaechtar,310,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dar+Chmizzine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dar Chmizzine,58,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daraaoun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Daraaoun,224,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daraiya+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Daraiya Ech-Chouf,945,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Daraiya+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Daraiya Kesrouane,24,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Darb+Es-Sim,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Darb Es-Sim,291,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Darine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Darine,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,6.90E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dayshouniyi,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dayshouniyi,7246,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Debaal+Menie,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Debaal Menie,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Debaal+Sour,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Debaal Sour,455,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Bint_Jbeil_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Debl,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Debl,355,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deddeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deddeh,778,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Aames,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Aames,7,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Aammar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Aammar,565,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Baba,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Baba,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Billa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Billa,51,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Chamra,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Chamra,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Dalloum,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Dalloum,91,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Dourit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Dourit,31,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+El-Aachayer,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir El-Aachayer,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+El-Ahmar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir El-Ahmar,687,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/ZahlÃ©_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+El-Ghazal,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir El-Ghazal,174,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+El-harf,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir El-harf,26,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,1.10E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Ez-Zahrani,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Deir Ez-Zahrani,1196,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Jannine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Jannine,17,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Kifa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Kifa,338,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Koucheh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Koucheh,37,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Mimas,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Mimas,131,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Nbouh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Nbouh,126,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Ntar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Ntar,358,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Qanoun+El-Aain,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Qanoun El-Aain,12,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,8.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Qanoun+En-Nahr,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Qanoun En-Nahr,869,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Qoubel,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Deir Qoubel,765,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Marjeyoun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Deir+Siriane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Deir Siriane,106,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,7.70E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dekouaneh,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dekouaneh,8087,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Hasbaya_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dellafeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dellafeh,19,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Derdaghaiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Derdaghaiya,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dfoun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dfoun,72,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dhayra,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dhayra,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dhour+el+hawa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dhour el hawa,31,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dibbabiyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dibbabiyeh,525,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dibbine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dibbine,205,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dibbiyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dibbiyeh,221,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,1.40E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dik+El-Mehdi,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Dik El-Mehdi,1452,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Bsharri_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Dimane,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Dimane,62,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
